@relation PartTreinamento_ConcluidoDesertou

@attribute Sexo numeric
@attribute Idade numeric
@attribute ZonaMoradia_ZONARESIDENCIAL numeric
@attribute ZonaMoradia_ASENTAMIENTOHUMANO numeric
@attribute ZonaMoradia_URBANIZACION numeric
@attribute ZonaMoradia_CASCOURBANO numeric
@attribute ZonaMoradia_PUEBLOJOVEN numeric
@attribute ZonaMoradia_OTROS numeric
@attribute ZonaMoradia_ZONARURAL numeric
@attribute Trabalha numeric
@attribute EstadoCivil_SOLTERO numeric
@attribute EstadoCivil_CASADO numeric
@attribute EstadoCivil_DIVORCIADO numeric
@attribute EstadoCivil_DESCONOCIDO numeric
@attribute EstadoCivil_SEPARADO numeric
@attribute EstadoCivil_CONVIVIENTE numeric
@attribute EstadoCivil_VIUDO numeric
@attribute Escola numeric
@attribute Religiao_CRISTIANOCATOLICO numeric
@attribute Religiao_OTRARELIGION numeric
@attribute Religiao_CRISTIANOEVANGELICO numeric
@attribute Religiao_AGNOSTICO numeric
@attribute CursoGraduacao numeric
@attribute Modalidade numeric
@attribute PeriodoIngreso numeric
@attribute NotaExameAdmissao numeric
@attribute TotalNiveisCurso numeric
@attribute TotalCreditosCurso numeric
@attribute TotalNiveisCursados numeric
@attribute PorcentagemNC numeric
@attribute TotalCreditosCursados numeric
@attribute PorcentagemCC numeric
@attribute PeriodoUltimaMatricula numeric
@attribute UltimoNivelEstudado numeric
@attribute PromedioUltimoPeriodo numeric
@attribute Class {CONCLUIDO,DESERTOU}

@data
0,0.322034,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.121212,1,0.001111,0,0,0,0.666667,0.671233,0.733871,0.733973,0.333333,0.727273,0.783427,CONCLUIDO
1,0.169492,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.222222,0.37225,0,0,0.833333,0.835616,0.83871,0.838772,0.668889,0,0,DESERTOU
1,0.169492,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.242424,0,0.222222,0.37225,0,0,0.833333,0.835616,0.83871,0.838772,0.668889,0,0,DESERTOU
1,0.576271,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.151515,1,0.222222,0.2815,1,1,0.75,0.616438,0.891129,0.741363,0.557778,0.818182,0.779359,CONCLUIDO
0,0.576271,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.575758,1,0,0,0,0,0.75,0.753425,0.846774,0.846833,0.334444,0.727273,0.717844,CONCLUIDO
1,0.59322,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.75,0.753425,0.717742,0.71785,0.445556,0.818182,0.620742,CONCLUIDO
0,0.237288,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.181818,1,0.112222,0,0,0,0.333333,0.342466,0.391129,0.391363,0.224444,0.363636,0.822572,CONCLUIDO
0,0.152542,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.030303,0,0.222222,0.15,0,0.25,0.75,0.753425,0.875,0.833013,0.78,0.727273,0,CONCLUIDO
1,0.457627,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.30303,1,0.112222,0,0,0,0.5,0.506849,0.53629,0.536468,0.334444,0.636364,0.660905,CONCLUIDO
1,0.355932,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.242424,0,0.002222,0.19,0,0,0.583333,0.589041,0.620968,0.621113,0.778889,0.090909,0,CONCLUIDO
1,0.627119,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.242424,0,0.113333,0,0,0,0.583333,0.589041,0.685484,0.685605,0.557778,0.727273,0.853584,CONCLUIDO
1,0.627119,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.242424,0,0.113333,0.14,0,0,0.583333,0.589041,0.685484,0.685605,0.557778,0.727273,0.853584,CONCLUIDO
1,0.711864,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.060606,0,0.223333,0.2,0,0,0.833333,0.835616,0.693548,0.693666,0.666667,0.727273,0,CONCLUIDO
1,0.576271,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0.151515,0,0.223333,0.14,1,1,0.833333,0.684932,0.959677,0.798464,0.668889,0,0,CONCLUIDO
1,0.169492,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.222222,0.108,0,0,0.833333,0.835616,0.931452,0.931478,0.78,0.181818,0,CONCLUIDO
1,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.666667,0,0.222222,0.02,0,0,0.583333,0.589041,0.778226,0.778311,0.445556,0.818182,0.799695,CONCLUIDO
0,0.271186,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.060606,0,0,0,0,0,0.833333,0.835616,0.951613,0.951631,0.334444,0.818182,0.701576,CONCLUIDO
1,0.508475,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.060606,1,0.001111,0,0,0,0.583333,0.589041,0.665323,0.665451,0.333333,0.818182,0.755465,CONCLUIDO
0,0.20339,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.060606,0,0.223333,0.54,0,0,0.833333,0.835616,0.818548,0.818618,0.668889,0,0,DESERTOU
0,0.440678,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.333333,0,0.223333,0,0,0,0.666667,0.671233,0.762097,0.762188,0.668889,0.090909,0,CONCLUIDO
1,0.237288,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.060606,1,0.111111,0,0,0,0.416667,0.424658,0.556452,0.556622,0.333333,0.818182,0.751906,CONCLUIDO
1,0.40678,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.001111,0.3,0,0,0.333333,0.342466,0.362903,0.363148,0.78,0.181818,0,DESERTOU
1,0.186441,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.121212,0,0.223333,0.2,0,0,0.75,0.753425,0.927419,0.927447,0.557778,0.818182,0.988815,CONCLUIDO
0,0.220339,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.121212,0,0.001111,0.24,0,0,0.75,0.753425,0.927419,0.927447,0.334444,0.818182,0.767666,CONCLUIDO
0,0.220339,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.121212,0,0.001111,0.16,0,0,0.75,0.753425,0.927419,0.927447,0.334444,0.818182,0.767666,CONCLUIDO
0,0.169492,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.121212,1,0.222222,0.57475,0,0,0.666667,0.671233,0.633065,0.633205,0.668889,0,0,DESERTOU
0,0.101695,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.181818,0,0.112222,0.15,0,0,0.75,0.753425,0.842742,0.842802,0.445556,0.818182,0.711744,CONCLUIDO
0,0.101695,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.181818,0,0.112222,0,0,0,0.75,0.753425,0.842742,0.842802,0.445556,0.818182,0.711744,CONCLUIDO
0,0.101695,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.181818,0,0.112222,0.11,0,0,0.75,0.753425,0.842742,0.842802,0.445556,0.818182,0.711744,CONCLUIDO
0,0.169492,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.181818,1,0.111111,0.19,0,0,0.833333,0.835616,0.939516,0.939539,0.668889,0,0,CONCLUIDO
0,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.181818,0,0.112222,0.49375,0,0,0.75,0.753425,0.895161,0.895202,0.446667,0.545455,0,DESERTOU
1,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.112222,0,0,0,0.5,0.506849,0.604839,0.60499,0.445556,0.818182,0.610066,CONCLUIDO
0,0.169492,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.223333,0.42,0,0,0.833333,0.835616,0.814516,0.814587,0.557778,0.181818,0.559227,DESERTOU
1,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.666667,0,0.224444,0.15,0,0,0.666667,0.671233,0.705645,0.705758,0.557778,0.818182,0.867819,CONCLUIDO
1,0.474576,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,1,0,0.17,0,0,0.666667,0.671233,0.681452,0.681574,0.333333,0.727273,0.610066,CONCLUIDO
0,0.271186,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.151515,1,0.002222,0.18,1,1,0.583333,0.479452,0.693548,0.576775,0.333333,0.818182,0.744281,DESERTOU
0,0.271186,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.30303,1,0.002222,0.18,0,0,0.583333,0.589041,0.693548,0.693666,0.333333,0.818182,0.744281,CONCLUIDO
0,0.627119,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.151515,1,0.224444,0.22225,1,1,0.916667,0.753425,0.971774,0.808541,0.668889,0.090909,0,CONCLUIDO
0,0.372881,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.224444,0.7975,0,0,0.833333,0.835616,0.794355,0.794434,0.78,0.545455,0,DESERTOU
1,0.372881,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.224444,0.68,0,0,0.833333,0.835616,0.903226,0.903263,0.78,0.181818,0,CONCLUIDO
1,0.338983,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,1,0.001111,0.14,0,0,0.916667,0.917808,0.975806,0.975816,0.445556,0.727273,0.701576,CONCLUIDO
1,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,1,0.223333,0.5545,0,0,0.25,0.260274,0.362903,0.363148,0.335556,0.272727,0.677173,DESERTOU
1,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0.223333,0.5545,0,0,0.25,0.260274,0.362903,0.363148,0.335556,0.272727,0.677173,DESERTOU
0,0.220339,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.060606,0,0.112222,0,0,0,0.75,0.753425,0.870968,0.871017,0.445556,0.818182,0.622776,CONCLUIDO
0,0.152542,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.30303,0,0.333333,0.67625,0,0,0.75,0.753425,0.766129,0.766219,0.78,0.636364,0,DESERTOU
1,0.152542,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.333333,0.62,0,0,0.5,0.506849,0.576613,0.576775,0.557778,0.454545,0.56482,DESERTOU
0,0.237288,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.121212,1,0.333333,0,0,0,0.333333,0.342466,0.467742,0.467946,0.445556,0.727273,0.862227,CONCLUIDO
0,0.152542,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,0,0.333333,0.54,0,0,0.666667,0.671233,0.709677,0.709789,0.668889,0.727273,0,DESERTOU
1,0.152542,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.30303,0,0.333333,0.55825,0,0,0.333333,0.342466,0.358871,0.359117,0.668889,0,0,DESERTOU
1,0.135593,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,0,0.333333,0.36,0,0,0.75,0.753425,0.790323,0.790403,0.668889,0.181818,0,CONCLUIDO
1,0.135593,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,0,0.333333,0,0,0,0.75,0.753425,0.790323,0.790403,0.668889,0.181818,0,CONCLUIDO
1,0.169492,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,0,0.333333,0.595,0,0,0.75,0.753425,0.778226,0.778311,0.778889,0,0,DESERTOU
0,0.135593,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,0,0.333333,0.18,0,0,0.833333,0.835616,0.790323,0.790403,0.668889,0.181818,0,CONCLUIDO
0,0.169492,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.333333,0.5545,0,0,0.666667,0.671233,0.641129,0.641267,0.78,0.363636,0,DESERTOU
0,0.20339,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.333333,0,0.224444,0,0,0,0.75,0.753425,0.729839,0.729942,0.778889,0.181818,0,CONCLUIDO
0,0.152542,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.030303,0,0.334444,0.02,0,0.25,0.583333,0.589041,0.568548,0.541267,0.778889,0,0,DESERTOU
0,0.152542,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.030303,0,0.334444,0,0,0.25,0.583333,0.589041,0.568548,0.541267,0.778889,0,0,DESERTOU
1,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.334444,0.15,0,0,0.583333,0.589041,0.604839,0.60499,0.668889,0.090909,0,CONCLUIDO
1,0.237288,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.30303,1,0.334444,0,0,0,0.5,0.506849,0.564516,0.564683,0.557778,0.727273,0.748856,CONCLUIDO
0,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.181818,1,0.334444,0,0,0,0,0.013699,0.08871,0.08906,0.334444,0,0.495679,DESERTOU
1,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,1,0.334444,0,0,0,0,0.013699,0.080645,0.080998,0.334444,0,0.175394,DESERTOU
0,0.305085,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.060606,1,0.334444,0,0,0,0.583333,0.589041,0.657258,0.65739,0.557778,0.818182,0.816472,CONCLUIDO
1,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,0,0.334444,0.7,1,1,0.583333,0.479452,0.66129,0.549904,0.557778,0.545455,0.665989,DESERTOU
0,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.060606,0,0.334444,0.54,0,0,0.083333,0.09589,0.177419,0.177735,0.335556,0.090909,0.694967,DESERTOU
0,0.254237,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,0,0.334444,0.56,1,1,0.833333,0.684932,0.846774,0.704415,0.78,0.818182,0,CONCLUIDO
0,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0.666667,0,0.334444,0.24,0,0,0,0.013699,0.076613,0.076967,0.334444,0,0.636502,DESERTOU
0,0.152542,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.333333,0,0.334444,0.02,0,0,0.666667,0.671233,0.733871,0.733973,0.78,0.727273,0,CONCLUIDO
0,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.666667,0,0.334444,0.02,0,0,0.416667,0.424658,0.487903,0.4881,0.557778,0.272727,0.414845,DESERTOU
0,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.030303,0,0.334444,0.02,0,0.25,0.333333,0.342466,0.395161,0.3762,0.668889,0,0,DESERTOU
1,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.242424,0,0.334444,0.55,0,0,0,0.013699,0.076613,0.076967,0.334444,0,0,DESERTOU
0,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.334444,0.55,0,0,0,0.013699,0.060484,0.060845,0.334444,0,0.324352,DESERTOU
1,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,0,0.334444,0.14,0,0,0.25,0.260274,0.298387,0.298656,0.556667,0,0,DESERTOU
0,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.333333,0,0.334444,0.54,0,0,0.5,0.506849,0.504032,0.504223,0.557778,0.454545,0.025419,DESERTOU
0,0.338983,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,0,0.334444,0.14,0,0,0.75,0.753425,0.782258,0.782342,0.78,0.818182,0,CONCLUIDO
0,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,1,0.334444,0.56,1,1,0,0,0.080645,0.066219,0.334444,0,0.63091,DESERTOU
0,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.212121,0,0.334444,0.96,0,0.425,0.166667,0.178082,0.282258,0.259798,0.445556,0.181818,0.115404,DESERTOU
0,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.121212,1,0.334444,0.56,0,0,0.833333,0.835616,0.810484,0.810557,0.78,0.818182,0,DESERTOU
0,0.305085,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0.121212,1,0.334444,0.56,0,0,0.833333,0.835616,0.858871,0.858925,0.78,0.818182,0,CONCLUIDO
0,0.237288,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.666667,0,0.334444,0,0,0,0.083333,0.09589,0.16129,0.161612,0.335556,0.090909,0.740722,DESERTOU
1,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.334444,0.15,0,0,0.583333,0.589041,0.568548,0.568714,0.557778,0.454545,0.699034,CONCLUIDO
0,0.20339,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.334444,0.55,0,0,0.833333,0.835616,0.741935,0.742035,0.78,0.818182,0,CONCLUIDO
0,0.169492,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.151515,0,0.334444,0.8,1,1,0.416667,0.342466,0.508065,0.422265,0.556667,0.181818,0.529741,DESERTOU
0,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,0,0.334444,0.14,0,0,0.166667,0.178082,0.282258,0.282534,0.444444,0.181818,0.589731,DESERTOU
1,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,0,0.334444,0.14,0,0,0,0.013699,0.080645,0.080998,0.334444,0,0.437214,DESERTOU
0,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.151515,0,0.334444,0,1,1,0.083333,0.068493,0.169355,0.140115,0.335556,0.090909,0.753432,DESERTOU
0,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.030303,0,0.334444,0.44,0,0.25,0,0.013699,0.08871,0.084453,0.334444,0,0.228775,DESERTOU
0,0.254237,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.30303,1,0.334444,0.02,0,0,0.083333,0.09589,0.177419,0.177735,0.335556,0.090909,0.543976,DESERTOU
1,0.237288,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.151515,1,0.334444,0.82,1,1,0.083333,0.068493,0.185484,0.153551,0.335556,0.090909,0.702084,DESERTOU
0,0.40678,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.181818,1,0.334444,0.56,0,0,0.75,0.753425,0.774194,0.77428,0.778889,0.090909,0,CONCLUIDO
0,0.20339,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.666667,0,0.334444,0,0,0,0.75,0.753425,0.794355,0.794434,0.78,0.727273,0,CONCLUIDO
0,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.334444,0,0,0,0.166667,0.178082,0.254032,0.254319,0.445556,0.090909,0.409253,DESERTOU
1,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.334444,0.12,0,0,0,0.013699,0.076613,0.076967,0.334444,0,0.203355,DESERTOU
1,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.334444,0.08,0,0,0,0.013699,0.076613,0.076967,0.334444,0,0.188104,DESERTOU
0,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,1,0.334444,0,0,0,0,0.013699,0.080645,0.080998,0.334444,0,0.7697,DESERTOU
1,0.576271,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.151515,0,0.334444,0.76,1,1,0.583333,0.479452,0.629032,0.523033,0.78,0.636364,0,DESERTOU
1,0.305085,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.30303,0,0.334444,0.8,0,0,0.666667,0.671233,0.78629,0.786372,0.778889,0.272727,0,CONCLUIDO
0,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.30303,0,0.334444,0.52,0,0,0.333333,0.342466,0.447581,0.447793,0.446667,0.363636,0.601932,DESERTOU
0,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0.30303,0,0.334444,0.55,0,0,0,0.013699,0.080645,0.080998,0.334444,0,0.127097,DESERTOU
0,0.220339,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.242424,0,0.334444,0.02,0,0,0.666667,0.671233,0.592742,0.592898,0.78,0.727273,0,CONCLUIDO
0,0.152542,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.060606,0,0.334444,0.08,0,0,0.666667,0.671233,0.762097,0.762188,0.778889,0.272727,0,CONCLUIDO
0,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.151515,0,0.334444,0.14,1,1,0.5,0.410959,0.592742,0.492802,0.557778,0.545455,0.519065,DESERTOU
0,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.151515,0,0.334444,0.59,1,1,0.25,0.205479,0.346774,0.287908,0.445556,0.181818,0.679207,DESERTOU
1,0.711864,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.151515,0,0.334444,0.02,1,1,0.75,0.616438,0.75,0.6238,0.78,0.909091,0,CONCLUIDO
0,0.152542,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.333333,0,0.334444,0.1,0,0,0.666667,0.671233,0.741935,0.742035,0.78,0.727273,0,CONCLUIDO
1,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.060606,0,0.334444,0.6,0,0,0.75,0.753425,0.798387,0.798464,0.78,0.818182,0,CONCLUIDO
1,0.237288,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.30303,0,0.334444,0,0,0,0,0.013699,0.080645,0.080998,0.334444,0,0.571937,DESERTOU
1,0.237288,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.151515,0,0.334444,0.14,1,1,0,0,0.080645,0.066219,0.334444,0,0.330452,DESERTOU
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.151515,0,0.334444,0,1,1,0.75,0.616438,0.842742,0.701056,0.78,0.909091,0,CONCLUIDO
0,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.334444,0.56,0,0,0.083333,0.09589,0.177419,0.177735,0.335556,0.090909,0.309609,DESERTOU
0,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.181818,0,0.334444,0.72,0,0,0,0.013699,0.08871,0.08906,0.334444,0,0.630402,DESERTOU
1,0.338983,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.334444,0.26,0,0,0.666667,0.671233,0.774194,0.77428,0.778889,0.272727,0,CONCLUIDO
0,0.677966,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0.181818,1,0.334444,0,0,0,0.583333,0.589041,0.637097,0.637236,0.668889,0.090909,0,CONCLUIDO
1,0.457627,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.334444,0.32,0,0,0.666667,0.671233,0.762097,0.762188,0.778889,0.272727,0,CONCLUIDO
0,0.457627,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.334444,0.82,0,0,0.75,0.753425,0.770161,0.77025,0.778889,0.272727,0,CONCLUIDO
0,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.060606,0,0.334444,0.12,0,0,0.083333,0.09589,0.177419,0.177735,0.335556,0.090909,0.298932,DESERTOU
1,0.288136,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.334444,0,0,0,0.666667,0.671233,0.729839,0.729942,0.778889,0.272727,0,CONCLUIDO
0,0.254237,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.334444,0.55,0,0,0.5,0.506849,0.495968,0.496161,0.557778,0.727273,0.784443,CONCLUIDO
0,0.254237,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.334444,0.18,0,0,0.5,0.506849,0.495968,0.496161,0.557778,0.727273,0.784443,CONCLUIDO
1,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.334444,0.3,0,0,0,0.013699,0.080645,0.080998,0.334444,0,0.487544,DESERTOU
1,0.237288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.242424,0,0.334444,0,0,0,0,0.013699,0.080645,0.080998,0.334444,0,0.233859,DESERTOU
0,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.333333,0,0.334444,0.26,0,0,0,0.013699,0.08871,0.08906,0.334444,0,0.482969,DESERTOU
1,0.220339,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.334444,0.02,0,0,0.333333,0.342466,0.354839,0.355086,0.557778,0.090909,0.692933,DESERTOU
0,0.355932,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.334444,0.26,0,0,0.75,0.753425,0.782258,0.782342,0.78,0.818182,0,CONCLUIDO
1,0.237288,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.060606,0,0.334444,0.22,0,0,0,0.013699,0.080645,0.080998,0.334444,0,0.683782,DESERTOU
